350,0.845323673
351,0.84659288
352,0.847863992
353,0.849137013
354,0.850411945
355,0.851688791
356,0.852967555
357,0.854248238
358,0.855530845
359,0.856815377
360,0.858101838
361,0.85939023
362,0.860680557
363,0.861972821
364,0.863267026
365,0.864563173
366,0.865861267
367,0.86716131
368,0.868463304
369,0.869767254
370,0.871073161
371,0.872381029
372,0.873690861
373,0.87500266
374,0.876316428
375,0.877632168
376,0.878949884
377,0.880269579
378,0.881591255
379,0.882914915
380,0.884240563
381,0.885568202
382,0.886897833
383,0.888229461
384,0.889563088
385,0.890898718
386,0.892236353
387,0.893575997
388,0.894917652
389,0.896261321
390,0.897607008
391,0.898954715
392,0.900304445
393,0.901656203
394,0.90300999
395,0.904365809
396,0.905723664
397,0.907083558
398,0.908445494
399,0.909809474
400,0.911175503
401,0.912543583
402,0.913913716
403,0.915285907
404,0.916660158
405,0.918036473
406,0.919414854
407,0.920795304
408,0.922177827
409,0.923562426
410,0.924949104
411,0.926337864
412,0.927728709
413,0.929121642
414,0.930516667
415,0.931913786
416,0.933313003
417,0.934714321
418,0.936117742
419,0.937523271
420,0.938930911
421,0.940340663
422,0.941752533
423,0.943166522
424,0.944582634
425,0.946000873
426,0.947421241
427,0.948843741
428,0.950268378
429,0.951695153
430,0.953124071
431,0.954555134
432,0.955988345
433,0.957423709
434,0.958861227
435,0.960300904
436,0.961742743
437,0.963186747
438,0.964632918
439,0.966081261
440,0.967531779
441,0.968984474
442,0.97043935
443,0.971896411
444,0.97335566
445,0.9748171
446,0.976280733
447,0.977746565
448,0.979214597
449,0.980684834
450,0.982157278
451,0.983631932
452,0.985108801
453,0.986587888
454,0.988069195
455,0.989552726
456,0.991038484
457,0.992526474
458,0.994016697
459,0.995509158
460,0.99700386
461,0.998500806
462,1
463,1
464,1
465,1
466,1
467,1
468,1
469,1
470,1
471,1
472,1
473,1
474,1
475,1
476,1
477,1
478,1
479,1
480,1
481,1
482,1
483,1
484,1
485,1
486,1
487,1
488,1
489,1
490,1
491,1
492,1
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1.001507978
565,1.003018229
566,1.004530758
567,1.006045568
568,1.007562662
569,1.009082044
570,1.010603717
571,1.012127685
572,1.013653951
573,1.015182518
574,1.01671339
575,1.018246571
576,1.019782064
577,1.021319873
578,1.02286
579,1.02440245
580,1.025947226
581,1.027494331
582,1.02904377
583,1.030595545
584,1.03214966
585,1.033706118
586,1.035264924
587,1.03682608
588,1.038389591
589,1.039955459
590,1.041523688
591,1.043094283
592,1.044667245
593,1.04624258
594,1.04782029
595,1.04940038
596,1.050982852
597,1.052567711
598,1.054154959
599,1.055744601
600,1.05733664
601,1.05893108
602,1.060527925
603,1.062127177
604,1.063728841
605,1.06533292
606,1.066939418
607,1.068548339
608,1.070159686
609,1.071773463
610,1.073389673
611,1.07500832
612,1.076629409
613,1.078252942
614,1.079878923
615,1.081507356
616,1.083138245
617,1.084771593
618,1.086407404
619,1.088045682
620,1.089686431
621,1.091329654
622,1.092975354
623,1.094623536
624,1.096274204
625,1.097927361
626,1.099583011
627,1.101241157
628,1.102901804
629,1.104564955
630,1.106230615
631,1.107898786
632,1.109569472
633,1.111242678
634,1.112918407
635,1.114596663
636,1.11627745
637,1.117960771
638,1.119646631
639,1.121335033
640,1.123025981
641,1.124719479
642,1.12641553
643,1.12811414
644,1.129815311
645,1.131519047
646,1.133225352
647,1.13493423
648,1.136645686
649,1.138359722
650,1.140076343
651,1.141795552
652,1.143517355
653,1.145241753
654,1.146968752
655,1.148698355
656,1.150430566
657,1.15216539
658,1.153902829
659,1.155642889
660,1.157385572
661,1.159130884
662,1.160878827
663,1.162629406
664,1.164382626
665,1.166138488
666,1.167896999
667,1.169658162
668,1.17142198
669,1.173188458
670,1.1749576
671,1.176729409
672,1.178503891
673,1.180281048
674,1.182060886
675,1.183843407
676,1.185628616
677,1.187416518
678,1.189207115
679,1.191000413
680,1.192796415
681,1.194595125
682,1.196396547
683,1.198200687
684,1.200007546
685,1.201817131
686,1.203629444
687,1.20544449
688,1.207262273
689,1.209082798
690,1.210906068
691,1.212732087
692,1.214560859
693,1.21639239
694,1.218226682
695,1.220063741
696,1.22190357
697,1.223746173
698,1.225591555
699,1.227439719
700,1.229290671
701,1.231144413
702,1.233000951
703,1.234860289
704,1.236722431
705,1.238587381
706,1.240455142
707,1.242325721
708,1.24419912
709,1.246075345
710,1.247954398
711,1.249836286
712,1.251721011
713,1.253608578
714,1.255498991
715,1.257392256
716,1.259288375
717,1.261187354
718,1.263089196
719,1.264993906
720,1.266901488
721,1.268811947
722,1.270725287
723,1.272641512
724,1.274560627
725,1.276482636
726,1.278407543
727,1.280335353
728,1.28226607
729,1.284199699
730,1.286136243
731,1.288075708
732,1.290018097
733,1.291963415
734,1.293911667
735,1.295862857
736,1.297816989
737,1.299774068
738,1.301734098
739,1.303697084
740,1.30566303
741,1.30763194
742,1.30960382
743,1.311578673
744,1.313556504
745,1.315537318
746,1.317521119
747,1.319507911
748,1.321497699
749,1.323490488
750,1.325486282
751,1.327485085
752,1.329486903
753,1.33149174
754,1.333499599
755,1.335510487
756,1.337524407
757,1.339541363
758,1.341561362
759,1.343584406
760,1.345610501
761,1.347639652
762,1.349671862
763,1.351707137
764,1.353745481
765,1.355786899
766,1.357831395
767,1.359878974
768,1.361929641
769,1.3639834
770,1.366040257
771,1.368100215
772,1.370163279
773,1.372229455
774,1.374298746
775,1.376371158
776,1.378446694
777,1.380525361
778,1.382607162
779,1.384692103
780,1.386780187
781,1.388871421
782,1.390965808
783,1.393063353
784,1.395164061
785,1.397267937
786,1.399374986
787,1.401485212
788,1.40359862
789,1.405715216
790,1.407835003
791,1.409957986
792,1.412084171
793,1.414213562
794,1.416346165
795,1.418481983
796,1.420621022
797,1.422763287
798,1.424908782
799,1.427057512
800,1.429209483
801,1.431364699
802,1.433523164
803,1.435684885
804,1.437849866
805,1.440018111
806,1.442189626
807,1.444364416
808,1.446542485
809,1.448723838
810,1.450908481
811,1.453096419
812,1.455287656
813,1.457482197
814,1.459680047
815,1.461881212
816,1.464085696
817,1.466293504
818,1.468504642
819,1.470719114
820,1.472936925
821,1.475158081
822,1.477382587
823,1.479610446
824,1.481841666
825,1.48407625
826,1.486314203
827,1.488555532
828,1.49080024
829,1.493048333
830,1.495299817
831,1.497554695
832,1.499812974
833,1.502074658
834,1.504339753
835,1.506608264
836,1.508880195
837,1.511155553
838,1.513434341
839,1.515716567
840,1.518002233
841,1.520291346
842,1.522583912
843,1.524879934
844,1.527179419
845,1.529482371
846,1.531788796
847,1.534098699
848,1.536412086
849,1.53872896
850,1.541049329
851,1.543373197
852,1.545700569
853,1.548031451
854,1.550365848
855,1.552703764
856,1.555045207
857,1.55739018
858,1.55973869
859,1.562090741
860,1.564446338
861,1.566805488
862,1.569168196
863,1.571534466
864,1.573904305
865,1.576277717
866,1.578654709
867,1.581035285
868,1.58341945
869,1.585807211
870,1.588198573
871,1.590593541
872,1.59299212
873,1.595394316
874,1.597800135
875,1.600209582
876,1.602622662
877,1.605039381
878,1.607459744
879,1.609883758
880,1.612311426
881,1.614742756
882,1.617177752
883,1.619616419
884,1.622058765
885,1.624504793
886,1.626954509
887,1.62940792
888,1.631865031
889,1.634325847
890,1.636790373
891,1.639258617
892,1.641730582
893,1.644206275
894,1.646685701
895,1.649168866
896,1.651655776
897,1.654146435
898,1.656640851
899,1.659139028
900,1.661640973
901,1.66414669
902,1.666656186
903,1.669169466
904,1.671686536
905,1.674207402
906,1.676732069
907,1.679260543
908,1.681792831
909,1.684328936
910,1.686868867
911,1.689412627
912,1.691960223
913,1.694511661
914,1.697066947
915,1.699626086
916,1.702189084
917,1.704755947
918,1.70732668
919,1.709901291
920,1.712479783
921,1.715062164
922,1.71764844
923,1.720238615
924,1.722832696
925,1.725430689
926,1.7280326
927,1.730638434
928,1.733248198
929,1.735861898
930,1.738479538
931,1.741101127
932,1.743726668
933,1.746356169
934,1.748989635
935,1.751627072
936,1.754268486
937,1.756913884
938,1.75956327
939,1.762216652
940,1.764874035
941,1.767535426
942,1.770200829
943,1.772870253
944,1.775543701
945,1.778221181
946,1.780902699
947,1.78358826
948,1.786277871
949,1.788971538
950,1.791669267
951,1.794371064
952,1.797076935
953,1.799786887
954,1.802500925
955,1.805219056
956,1.807941286
957,1.810667621
958,1.813398067
959,1.816132631
960,1.818871318
961,1.821614135
962,1.824361088
963,1.827112184
964,1.829867428
965,1.832626827
966,1.835390387
967,1.838158115
968,1.840930016
969,1.843706097
970,1.846486364
971,1.849270824
972,1.852059483
973,1.854852347
974,1.857649423
975,1.860450717
976,1.863256234
977,1.866065983
978,1.868879969
979,1.871698198
980,1.874520677
981,1.877347412
982,1.880178409
983,1.883013676
984,1.885853219
985,1.888697043
986,1.891545156
987,1.894397563
988,1.897254272
989,1.900115289
990,1.90298062
991,1.905850272
992,1.908724252
993,1.911602565
994,1.914485219
995,1.91737222
996,1.920263574
997,1.923159288
998,1.926059369
999,1.928963824
1000,1.931872658
1001,1.934785878
1002,1.937703492
1003,1.940625505
1004,1.943551925
1005,1.946482758
1006,1.94941801
1007,1.952357689
1008,1.9553018
1009,1.958250352
1010,1.961203349
1011,1.9641608
1012,1.96712271
1013,1.970089087
1014,1.973059937
1015,1.976035267
1016,1.979015084
1017,1.981999394
1018,1.984988205
1019,1.987981523
1020,1.990979354
1021,1.993981706
1022,1.996988586
1023,2
